Random, iterations=1000
15,False,-6,0.7799
21,False,-6,1.6395
37,False,-8,4.0459
51,False,-11,10.9535
37,True,-14,5.1456
37,True,-24,5.2354
51,True,-19,11.7056
50,True,-18,11.1156
