Greedy, iterations=1000
15,False,-6,3.2378
21,False,-8,3.9427
37,False,-9,13.4825
51,False,-15,38.4611
37,True,-18,20.7
37,True,-34,21.5125
51,True,-26,43.4747
50,True,-28,37.3428
